Gene	GFP-1	GFP-2	GFP-3	GFP-4	GFP-5	GFP-6	GFP-7	GFP-8	GFP-9	GFP-10	GFP-11	GFP-12	HER2-1	HER2-2	HER2-3	HER2-5	HER2-6
CDK4	1056.9211	1038.0952	987.3618	982.0743	1139.7289	941.8267	1097.2906	1061.4525	1021.5569	1110.4145	1110.4145	1067.5039	1000.0000	1413.2231	1084.5392	1266.3755	1047.6190
C6orf105	1160.4140	1066.6667	1165.8768	1103.7132	1251.3034	1281.9307	1025.8621	1068.4358	1027.5449	940.4389	940.4389	993.7206	924.0506	727.2727	980.9596	729.2576	922.6190
GHSR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1976	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ANKRD37	56.8693	40.9660	44.5972	31.8822	62.7007	39.2591	48.1527	33.8966	37.6168	27.8788	27.8788	49.4349	36.8354	99.1736	53.4349	43.6681	56.4435
CTTN	7579.5602	7336.0544	6962.0853	7362.3560	7407.7164	6857.6754	7880.5419	7572.6257	7734.1317	7515.1515	7515.1515	7051.8053	7721.5190	9115.7025	7688.2457	10100.4367	7837.7976
GPR108	1730.9185	1829.9320	1930.4897	1772.0871	1715.3285	1589.3325	1901.4778	1754.1899	1814.3713	1942.1804	1942.1804	1582.4176	1761.6034	3272.7273	1885.7578	3283.8428	1666.6667
HARS	1637.7749	1814.9660	1548.1833	1650.4481	1685.0886	1692.3448	1873.1527	1744.4134	1837.1257	1837.6872	1837.6872	1786.4992	1870.2532	2719.0083	1832.9525	2855.8952	1949.4048
WBP2NL	1.2937	0.0000	1.5798	1.2804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5699	1.0549	0.0000	1.0155	0.0000	1.4881
LAP3	1010.3493	968.7075	1048.9731	1061.4597	1131.3869	1008.8664	917.4877	956.7039	961.6766	1032.3929	1032.3929	1069.0738	1042.1941	1537.1901	875.3491	1528.3843	916.6667
NCRNA00032	0.0000	0.0000	0.0000	1.2804	1.0428	0.0000	1.2315	0.0000	1.1976	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4881
PNPT1	1065.9767	1310.2041	1270.1422	1195.9027	1023.9833	1046.4741	1401.4778	1449.7207	1312.5749	1345.8725	1345.8725	1182.1036	1304.8523	2024.7934	1092.6631	2314.4105	1013.3929
CCDC153	6.4683	0.0000	9.4787	6.4020	3.1283	4.9053	3.6946	4.1899	5.9880	2.7865	2.7865	6.2794	4.2194	0.0000	4.0619	8.7336	4.4643
ATP10B	43.9845	34.0136	45.8136	29.4494	56.3087	58.8642	39.4089	32.1229	29.9401	37.6176	37.6176	21.9780	31.6456	24.7934	46.7124	13.1004	28.2738
SRRM3	47.8655	55.7823	60.0316	58.8988	70.9072	60.4993	46.7980	44.6927	55.0898	66.8757	66.8757	56.5149	39.0295	0.0000	36.5575	4.3668	53.5714
COG4	952.1345	945.5782	943.1280	948.7836	982.2732	987.6099	1019.7044	956.7039	1002.3952	954.3713	954.3713	949.7645	973.6287	1214.8760	877.3800	1275.1092	933.0357
OR5R1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SLC26A11	72.4450	92.5170	102.6856	108.8348	83.4202	83.3909	123.1527	101.9553	140.1198	139.3243	139.3243	84.7724	105.4852	82.6446	96.4712	126.6376	77.3810
SMCR8	1477.8913	1495.7143	1323.6335	1427.2727	1508.0188	1293.2130	1567.2783	1516.8017	1549.0659	1451.8983	1451.8983	1346.4992	1210.0844	41.3223	1276.9028	104.8035	1274.6875
LOC400752	0.0000	1.3605	3.1596	3.8412	6.2565	3.2702	2.4631	0.0000	3.5928	2.7865	2.7865	0.0000	3.1646	0.0000	3.0465	0.0000	2.9762
GFRA1	2.5873	4.0816	1.5798	1.2804	5.2138	1.6351	2.4631	1.3966	1.1976	4.1797	4.1797	1.5699	2.1097	0.0000	0.0000	0.0000	1.4881
CRH	0.0000	1.3605	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
FAM116A	586.0543	610.8844	666.6667	637.6440	551.6163	549.3989	603.4483	610.3352	589.2216	576.8025	576.8025	547.8807	708.8608	487.6033	622.4930	602.6201	619.0476
KLHL31	59.5084	54.4218	75.8294	54.6351	77.1637	83.3255	52.9557	59.9860	64.4790	41.7973	41.7973	51.8053	52.7426	0.0000	48.7433	8.7336	43.1548
OR1L6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CLOCK	655.8862	650.3401	595.5766	673.4955	603.7539	655.6814	710.5911	636.8715	596.4072	653.4309	653.4309	697.0173	655.0633	545.4545	664.1280	620.0873	653.2738
GRIK5	2.5873	4.0816	4.7393	10.2433	8.3420	0.0000	2.4631	2.7933	8.3832	6.9662	6.9662	1.5699	1.0549	0.0000	3.0465	4.3668	2.9762
ECSIT	178.5252	151.0204	127.9621	174.1357	180.3962	170.0520	156.4039	178.7709	185.6287	188.0878	188.0878	182.1036	185.6540	198.3471	189.8959	170.3057	186.0119
TPD52	1020.6080	910.0408	879.0995	960.2945	1008.8217	1131.9416	817.6355	909.2318	746.5030	747.3633	747.3633	0.0000	867.6477	297.5207	870.1396	493.9738	958.9435
IL11	688.2277	621.7687	709.3207	695.2625	721.5850	667.1272	530.7882	617.3184	603.5928	642.2849	642.2849	664.0502	607.5949	388.4298	689.5151	445.4148	620.5357
RPF1	536.8693	548.2993	522.9068	492.9577	563.0865	519.9668	497.5369	604.7486	543.7126	547.5444	547.5444	551.0204	643.4599	1090.9091	578.8271	908.2969	592.2619
CACNB1	119.0168	138.7755	93.2070	129.3214	114.7028	112.8230	139.1626	117.3184	117.3653	129.5716	129.5716	89.4819	127.6371	107.4380	118.8119	165.9389	145.8333
LOC401431	3.8810	8.1633	9.4787	11.5237	8.6653	4.9053	6.1576	8.3799	10.7784	4.4305	4.4305	6.4835	5.3586	0.0000	6.1640	0.0000	4.4643
TMEM222	739.9741	681.6327	676.1453	633.8028	811.2617	739.0723	745.0739	567.0391	668.2635	674.3295	674.3295	708.0063	610.7595	454.5455	686.4686	493.4498	723.2143
UTP14A	717.9819	775.5102	710.9005	679.8976	671.5328	618.0738	850.9852	789.1061	801.1976	838.7321	838.7321	0.0000	843.8819	793.3884	749.4288	986.8996	726.1905
PNPLA1	6.4683	2.7211	9.4787	6.4020	11.4703	6.5405	3.6946	1.3966	2.3952	1.3932	1.3932	1.5699	1.0549	0.0000	2.0310	0.0000	1.4881
CLCF1	181.1125	194.5578	202.2117	213.8284	186.6528	168.4169	235.2217	209.4972	195.2096	196.4472	196.4472	232.3391	231.0127	82.6446	236.6083	26.2009	227.6786
CDHR4	0.0000	2.7211	1.5798	0.0000	3.1283	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0155	4.3668	0.0000
OCLN	188.6158	137.5782	166.4613	128.5787	151.8144	192.9437	141.6256	177.3743	172.4551	129.0421	129.0421	139.1523	166.4241	123.9669	152.2315	98.0786	136.9048
C1orf180	0.0000	0.0000	0.0000	0.0000	1.0428	0.0000	0.0000	2.7933	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COL3A1	5.1746	1.3605	11.0585	2.5608	6.2565	3.2702	1.2315	4.1899	2.3952	5.5730	5.5730	7.8493	22.1519	8.2645	10.1549	13.1004	8.9286
MAGEC3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
AFTPH	1050.4528	1134.6939	1094.7867	1051.2164	1130.3441	1053.0145	1072.6601	1097.7654	1011.9760	930.6862	930.6862	1047.0958	992.6160	528.9256	963.6964	427.9476	886.9048
DIS3L	257.4386	263.9456	268.5624	256.0819	249.2179	199.4841	274.6305	250.0000	318.5629	285.6148	285.6148	257.4568	263.7131	272.7273	256.9180	240.1747	250.0000
MBOAT1	143.5964	111.5646	154.8183	147.0679	135.5579	174.8920	129.1256	138.0726	136.2754	133.4448	133.4448	102.0408	190.8333	148.7603	146.2300	78.6026	123.5119
ASAP1	751.6171	825.8503	759.8736	806.6581	753.9103	719.4509	859.6059	810.0559	853.8922	791.3619	791.3619	0.0000	813.2911	735.5372	766.6921	707.4236	776.7857
COL4A3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2315	0.0000	1.1976	1.3932	1.3932	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
BCL2L15	5.1746	2.7211	0.0000	0.0000	2.0855	1.6351	1.2315	2.7933	0.0000	2.7865	2.7865	1.5699	3.1646	0.0000	3.0465	0.0000	2.9762
ADAMDEC1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CEBPZ	1411.3842	1697.9592	1458.1359	1526.2484	1404.5881	1453.6179	1705.6650	1758.3799	1665.8683	1538.1400	1538.1400	1566.7190	1654.0084	1347.1074	1393.2470	1611.3537	1312.5000
RHBDL1	25.8732	31.2925	30.0158	47.3752	32.3253	32.7023	32.0197	43.2961	40.7186	34.8311	34.8311	28.2575	22.1519	8.2645	31.4801	56.7686	28.2738
MAGED4	96.7400	5.8912	108.5624	34.1997	63.7539	65.5681	94.4335	39.4413	35.8922	90.0731	90.0731	0.0000	122.6055	154.7934	28.6773	124.4978	42.1577
CD2AP	1554.9806	1733.3333	1627.1722	1686.2996	1749.7393	1814.9785	1570.1970	1596.3687	1444.3114	1398.8157	1398.8157	1651.4914	2012.6582	1528.9256	1743.5897	1751.0917	1690.4762
PAFAH1B2	812.4191	741.4966	587.6777	709.3470	775.8081	735.8021	645.3202	682.9609	665.8683	643.6782	643.6782	780.2198	679.3249	512.3967	748.4133	685.5895	775.2976
PLAC8L1	2.5873	2.7211	0.0000	0.0000	1.0428	6.5405	3.6946	2.7933	3.5928	5.5730	5.5730	1.5699	2.1097	0.0000	1.0155	0.0000	2.9762
C1orf163	288.4864	344.2177	249.6051	271.4469	303.4411	286.1453	330.0493	308.6592	332.9341	328.8053	328.8053	296.7033	316.4557	33.0579	293.4755	91.7031	315.4762
PTGFRN	22060.8021	21820.4082	25513.4281	22189.5006	20251.3034	20331.0292	22745.0739	22427.3743	23033.5329	22948.1017	22948.1017	19748.8226	25119.1983	5223.1405	22918.5072	4847.1616	19775.2976
BHLHE40	4003.8810	3700.6803	3879.9368	3994.8784	3834.2023	4089.4245	3618.2266	3251.3966	3604.7904	3544.4096	3544.4096	3514.9137	4349.1561	1132.2314	4287.3826	1462.8821	4098.2143
ZNF114	6.4683	6.8027	4.7393	10.2433	6.2565	6.5405	8.6207	8.3799	8.3832	13.9324	13.9324	7.8493	13.7131	0.0000	21.3252	0.0000	7.4405
CASQ1	1.2937	0.0000	1.5798	0.0000	0.0000	0.0000	1.2315	1.3966	4.7904	0.0000	0.0000	1.5699	0.0000	0.0000	0.0000	0.0000	0.0000
MORN4	120.3105	104.7619	118.4834	93.4699	117.8311	93.2016	110.8374	101.9553	108.9820	87.7743	87.7743	113.0298	87.5527	24.7934	109.6725	69.8690	117.5595
FCN1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PML	963.7775	961.9048	985.7820	1099.8720	1101.1470	1079.1764	950.7389	885.4749	1003.5928	1188.4361	1188.4361	1059.6546	1009.4937	471.0744	1018.5326	598.2533	1108.6310
FASTKD5	959.8965	974.1497	946.2875	952.6248	807.0907	889.5030	1035.7143	963.6872	992.8144	1004.3748	1004.3748	929.3564	960.9705	49.5868	886.5194	34.9345	782.7381
PSRC1	121.6041	110.2041	146.9194	142.1255	177.2680	127.5390	135.4680	106.1453	141.3174	125.3918	125.3918	105.1805	137.1308	82.6446	140.1371	100.4367	148.8095
ASB1	686.0026	811.9728	622.8752	738.3099	631.8561	688.5963	809.8768	757.1927	821.6407	752.7830	752.7830	679.9372	816.8565	74.3802	772.6123	109.1703	779.7024
SEC16B	60.9573	59.8639	55.2923	52.7657	61.5224	63.7695	49.2611	89.6089	59.8802	68.4361	68.4361	34.5369	64.7257	74.3802	48.7636	48.0349	56.8006
FAM117B	146.1837	107.4830	115.3239	117.7977	141.8144	135.7146	139.1626	155.0279	105.3892	93.3473	93.3473	111.4600	143.4599	33.0579	138.1061	61.1354	107.1429
LILRA5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
DBNDD1	97.0246	73.4694	88.4676	88.3483	107.4035	103.0123	72.6601	89.3855	82.6347	78.0216	78.0216	89.4819	123.4177	8.2645	112.7190	26.2009	153.2738
BRD9	588.6158	579.5918	557.6619	572.3431	593.3264	551.0340	620.6897	645.2514	669.4611	575.4093	575.4093	587.1272	585.4430	727.2727	567.6568	668.1223	648.8095
E4F1	280.7245	374.1497	375.9874	349.5519	391.0323	299.2262	299.2611	358.9385	389.2216	415.1863	415.1863	340.6593	350.2110	380.1653	379.7918	393.0131	385.4167
CCDC109A	645.5369	657.1429	570.3002	635.0832	677.7894	588.6417	612.0690	625.6983	653.8922	564.2633	564.2633	703.2967	636.0759	280.9917	636.7098	318.7773	662.2024
REEP4	1122.8978	1058.5034	1208.5308	1055.0576	1128.2586	1164.2024	1049.2611	1000.0000	1043.1138	1082.5496	1082.5496	0.0000	1160.3376	1140.4959	1291.6984	1227.0742	1178.5714
ITIH4	21.9922	19.0476	17.3776	23.0474	18.7696	21.2565	27.0936	18.1564	23.9521	20.8986	20.8986	15.6986	16.8776	24.7934	11.1703	21.8341	14.8810
PROZ	6.4683	4.0816	0.0000	1.2804	1.0428	3.2702	3.6946	1.3966	7.1856	1.3932	1.3932	4.7096	3.1646	0.0000	1.0155	0.0000	2.9762
GPSM1	494.1785	489.7959	478.6730	548.0154	502.6069	528.1424	472.9064	476.2570	565.2695	586.5552	586.5552	0.0000	447.2574	438.0165	575.7807	419.2140	549.1071
CLDN6	7.7620	5.4422	7.8989	6.4020	2.0855	0.0000	0.0000	2.7933	2.3952	8.3595	8.3595	0.0000	4.2194	0.0000	1.0155	4.3668	1.4881
ARSA	966.3648	1040.8163	1180.0948	1103.7132	1081.3347	1098.7978	1088.6700	1188.5475	1222.7545	1331.9401	1331.9401	954.4741	1051.6878	966.9421	1215.5369	1030.5677	1065.4762
BHMT2	0.0000	0.0000	0.0000	0.0000	0.0000	1.6351	1.2315	0.0000	1.1976	1.3932	1.3932	1.5699	0.0000	0.0000	2.0310	0.0000	0.0000
THBS1	45996.1190	61062.5850	53118.4834	46690.1408	32069.8644	34862.3028	77461.8227	62416.2011	76944.9102	91707.4190	91707.4190	46700.1570	96869.1983	78066.1157	69934.5011	69323.1441	72447.9167
CYSLTR2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MYF6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MYO7A	183.6999	201.3605	165.8768	186.9398	176.2252	173.3223	179.8030	155.0279	189.2216	203.4134	203.4134	144.4270	185.6540	264.4628	143.1835	174.6725	178.5714
SERPINA7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CCDC24	79.5343	66.3537	72.0063	67.8617	68.2586	76.7196	79.4581	79.6089	70.1437	89.1675	89.1675	50.2355	62.2363	82.6446	79.2079	87.3362	80.0744
SPRN	91.8499	82.9932	86.8878	57.6184	69.8644	76.8504	81.2808	85.1955	93.4132	78.0216	78.0216	61.2245	77.0042	0.0000	58.8982	0.0000	62.5000
TDGF1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
HSPA6	2493.5317	3071.0068	2438.7994	2436.6709	2666.9030	2087.7812	3215.6034	2974.9860	3221.2335	3662.2919	3662.2919	2642.3234	367.4473	41.3223	380.2589	48.0349	450.5804
CCDC121	20.6986	29.9320	25.2765	32.0102	33.3681	27.7970	27.0936	29.3296	33.5329	26.4716	26.4716	34.5369	34.8101	0.0000	29.4491	8.7336	31.2500
RBP4	2.5873	2.7211	1.5798	0.0000	3.1283	3.2702	0.0000	0.0000	1.1976	1.3932	1.3932	1.5699	3.1646	0.0000	3.0465	0.0000	0.0000
WARS2	174.9418	154.3265	153.2385	155.4161	173.0970	174.9574	139.6798	162.0112	156.0599	150.2752	150.2752	205.6515	161.3924	82.6446	169.5862	65.5022	169.6429
ZNF345	46.5718	32.6531	47.3934	47.3752	41.7101	32.7023	40.6404	37.7095	45.5090	27.8649	27.8649	32.9670	49.5781	16.5289	32.4956	4.3668	34.2262
APLF	60.8021	72.1088	56.8720	55.0576	71.9499	71.9451	66.5025	60.0559	58.6826	55.7297	55.7297	64.3642	54.8523	24.7934	64.9911	26.2009	62.5000
C1orf69	130.6598	121.0884	145.3397	144.6863	138.6861	147.1604	157.6355	156.4246	164.0719	139.3243	139.3243	135.0078	137.1308	24.7934	144.1990	17.4672	154.7619
CSTB	1987.0634	1440.8163	1663.5071	1676.0563	2457.7685	2186.1498	1328.8177	1377.0950	1304.1916	1354.2320	1354.2320	1620.0942	1420.8861	1123.9669	1638.9947	1336.2445	1686.0119
GSC	0.0000	1.3605	0.0000	0.0000	0.0000	1.6351	1.2315	0.0000	0.0000	0.0000	0.0000	1.5699	0.0000	0.0000	0.0000	0.0000	2.9762
LASS2	4254.8512	4631.2925	4445.4976	4371.3188	4076.1210	3922.6427	4848.5222	4548.8827	4814.3713	4544.7579	4544.7579	4405.0235	5135.0211	4611.5702	4998.2229	5109.1703	4675.5952
UBLCP1	937.9043	991.8367	952.6066	941.1012	963.5036	990.8801	911.3300	980.4469	841.9162	869.3835	869.3835	913.6578	1016.8776	1380.1653	1023.6101	1074.2358	895.8333
ABHD10	269.0815	265.3061	270.1422	259.9232	249.2179	243.6322	296.7980	325.4190	306.5868	282.8283	282.8283	238.6185	257.3840	66.1157	264.0264	117.9039	273.8095
ALPK3	31.0479	29.9320	31.5956	26.8886	33.3681	31.0672	25.8621	32.1229	33.5329	43.1905	43.1905	34.5369	27.4262	16.5289	15.2323	4.3668	26.7857
ATP6V1E2	41.3972	50.3401	39.4945	38.4123	49.0094	35.9725	50.4926	36.3128	41.9162	54.3365	54.3365	45.5259	25.3165	8.2645	43.6659	21.8341	40.1786
MORN5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0549	0.0000	0.0000	0.0000	0.0000
OR2C1	0.0000	0.0000	0.0000	1.2804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
TIRAP	104.7865	133.3333	94.7867	107.5544	113.6601	116.0932	126.8473	101.9553	112.5749	115.6392	115.6392	100.4710	87.5527	0.0000	105.6106	43.6681	95.2381
DPM3	113.8422	100.6803	115.3239	125.4802	150.1564	112.8230	112.0690	134.0782	110.1796	115.6392	115.6392	108.3203	104.4304	8.2645	102.5641	4.3668	84.8214
ZNF43	239.3273	195.9184	262.2433	206.1460	184.5673	207.6597	252.4631	217.8771	258.6826	213.1661	213.1661	185.2433	239.4515	231.4050	192.9424	209.6070	147.3214
MAPKBP1	1937.9043	2054.4218	1849.9210	2019.2061	1988.5297	1842.7754	1955.6650	1952.5140	2023.9521	1660.7454	1660.7454	1723.7049	1767.9325	1495.8678	1828.8906	1454.1485	1828.8690
IKZF5	302.7167	258.5034	251.1848	300.8963	300.3128	284.5101	250.0000	315.6425	277.8443	284.2215	284.2215	265.3061	339.6624	49.5868	280.2742	30.5677	272.3214
DPH5	319.5343	361.9864	339.7630	353.3931	341.1887	345.0094	331.2808	385.4749	370.2275	337.5688	337.5688	361.0989	324.2089	396.6942	319.0861	427.9476	316.9643
TBX18	6.4683	4.0816	3.1596	8.9629	5.2138	8.1756	3.6946	2.7933	0.0000	1.3932	1.3932	3.1397	1.0549	0.0000	5.0774	0.0000	1.4881
C1QA	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
OR2T35	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
OR2A12	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0155	0.0000	0.0000
LOC550643	298.8357	216.3265	251.1848	298.3355	328.4672	305.7666	247.5369	250.0000	231.1377	207.5932	207.5932	0.0000	195.1477	115.7025	250.8251	148.4716	227.6786
CLEC4C	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CXCL16	487.7102	530.6122	541.8641	558.2586	670.4901	632.7898	509.8522	533.5196	518.5629	539.1850	539.1850	576.1381	431.4346	314.0496	560.5484	397.3799	453.8690
CPSF6	1470.8926	1574.1497	1417.0616	1568.5019	1569.3431	1440.5370	1688.4236	1664.8045	1651.4970	1571.5778	1571.5778	1562.0094	1542.1941	1462.8099	1479.5633	1454.1485	1508.9286
KHDRBS2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EVI2A	18.1113	16.3265	25.2765	19.2061	9.3848	17.9863	16.0099	26.5363	19.1617	15.3257	15.3257	20.4082	29.5359	8.2645	27.4181	0.0000	17.8571
ATP2C1	6486.3260	7605.0476	7315.3712	6921.3060	6001.8457	6191.2677	7595.0985	7699.7626	7640.2395	7359.3452	7359.3452	6696.8760	7911.8882	11289.2562	6681.8786	10244.5415	6299.8958
TTC22	122.8978	96.5986	115.3239	106.2740	174.1397	143.8902	105.9113	72.6257	79.0419	110.0662	110.0662	83.2025	90.7173	74.3802	104.5951	113.5371	77.3810
DHX37	725.7439	723.8095	652.4487	788.7324	683.0031	608.2631	849.7537	800.2793	837.1257	976.6632	976.6632	791.2088	806.9620	1206.6116	753.4907	1283.8428	800.5952
OSBP	2300.1294	2478.9116	2341.2322	2430.2177	2196.0375	2128.9207	2532.0197	2370.1117	2553.2934	2509.2302	2509.2302	2288.8540	2458.8608	1603.3058	2252.3483	1624.4541	2267.8571
FH	1663.6481	1793.1973	1605.0553	1775.9283	1580.8133	1545.1844	1775.8621	1717.8771	1716.1677	1687.2170	1687.2170	1811.6170	1681.4346	2157.0248	1500.8886	2449.7817	1578.8690
RBM10	908.1501	888.4354	864.1390	935.9795	929.0928	768.5044	934.7291	918.9944	994.0120	897.2483	897.2483	0.0000	859.7046	1380.1653	854.0239	1458.5153	1020.8333
SS18L1	554.9806	506.1224	521.3270	550.5762	506.7779	531.4126	492.6108	645.2514	520.9581	437.4782	437.4782	400.3140	521.0970	190.0826	492.5108	248.9083	461.3095
BCL7A	937.9043	908.8435	859.3997	843.7900	929.0928	882.9625	894.0887	865.9218	880.2395	952.9781	952.9781	855.5730	875.5274	371.9008	926.1234	467.2489	873.5119
MRVI1	3.8810	4.0816	11.0585	15.3649	7.2993	11.4458	4.9261	5.5866	7.1856	1.3932	1.3932	7.8493	7.3840	0.0000	10.1549	0.0000	5.9524
FAM70B	10.3493	12.2449	6.3191	10.2433	19.8123	9.8107	13.5468	6.9832	10.7784	9.7527	9.7527	17.2684	15.8228	33.0579	14.2168	34.9345	5.9524
KIAA0562	966.3648	1004.0816	979.4629	1011.5237	1001.0428	972.8939	1081.2808	1086.5922	1124.5509	1149.4253	1149.4253	1004.7096	1107.5949	1314.0496	1056.1056	1253.2751	973.2143
PI3	4417.8525	3821.7687	4608.2148	3943.6620	5188.7383	4736.9303	3302.9557	4195.5307	3277.8443	3123.6503	3123.6503	3395.6044	3992.6160	2867.7686	4182.7875	2655.0218	4205.3571
C15orf58	16.8176	24.4898	9.4787	26.8886	14.5985	19.6214	7.3892	20.9497	13.1737	27.8649	27.8649	20.4082	11.6034	8.2645	14.2168	13.1004	13.3929
PDE4D	234.1527	228.5714	224.3286	240.7170	187.6955	215.8353	197.0443	216.1173	251.4970	183.9080	183.9080	202.5118	280.5907	74.3802	296.5220	96.0699	241.0714
WISP2	19.4049	17.6871	12.6382	16.6453	19.8123	14.7160	16.0099	20.9497	15.5689	13.9324	13.9324	15.6986	25.3165	16.5289	25.3872	13.1004	16.3690
TRHR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CCDC97	386.8047	359.1837	355.4502	353.3931	445.2555	449.6568	383.0049	375.6983	370.0599	395.6809	395.6809	395.6044	338.6076	99.1736	359.4821	117.9039	376.4881
DOK5	0.0000	0.0000	1.5798	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0549	0.0000	0.0000	0.0000	0.0000
SLC25A3	6036.2225	6345.5782	6293.8389	6623.5595	6246.0897	5981.2534	6144.0887	6314.2458	6201.1976	6215.2560	6215.2560	6453.6892	6684.5992	6719.0083	6355.9279	7589.5197	6687.5000
FAM160B2	1232.8590	1197.2789	1047.3934	1221.5109	1332.6382	1200.1750	1219.2118	1184.3575	1330.5389	1344.4793	1344.4793	0.0000	1178.2700	842.9752	1222.6453	973.7991	1318.4524
HINT2	87.9690	81.6327	94.7867	80.6658	96.9760	93.2016	76.3547	86.5922	91.0180	100.3135	100.3135	0.0000	87.5527	140.4959	87.3318	117.9039	110.1190
PA2G4	3658.4735	3910.2041	3396.5245	3563.3803	3573.5141	3546.5661	3887.9310	3810.0559	4000.0000	3972.1351	3972.1351	4080.0628	3882.9114	6834.7107	3714.6484	7039.3013	4147.3214
OR10A5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SNORD119	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
BBOX1	399.7413	293.8776	442.3381	371.3188	622.5235	547.7638	259.8522	322.6257	247.9042	261.9296	261.9296	295.1334	266.8776	305.7851	273.1658	279.4760	247.0238
C1orf187	20.6986	28.5714	28.4360	32.0102	31.2826	29.4321	39.4089	43.2961	37.1257	43.1905	43.1905	32.9670	53.7975	41.3223	51.7898	65.5022	47.6190
MCAM	6952.1345	8428.5714	8075.8294	7650.4481	6013.5558	5678.7570	8775.8621	8410.6145	8991.6168	9285.9631	9285.9631	7563.5793	9733.1224	10859.5041	9149.5303	11419.2140	7970.2381
CDYL	771.0220	772.7891	759.8736	852.7529	796.6632	779.9502	770.9360	782.1229	750.8982	781.6092	781.6092	709.5761	852.3207	338.8430	826.6057	462.8821	822.9167
